AÑO;MES;PAIS_RESIDENCIA;TIPO_VISITANTE;CCAA_DESTINO;VISITANTES
2016;7;Irlanda;Turista;Región de Murcia  ;6901
2016;7;Italia;Turista;Andalucía;40690
2016;7;Italia;Turista;Aragón ;4682
2016;7;Italia;Turista;Baleares ;143375
2016;7;Italia;Turista;C.F.Navarra ;2071
2016;7;Italia;Turista;Canarias ;41890
2016;7;Italia;Turista;Cantabria ;548
2016;7;Italia;Turista;Castilla La Mancha ;2618
2016;7;Italia;Turista;Castilla y León  ;3263
2016;7;Italia;Turista;Cataluña  ;129602
2016;7;Italia;Turista;Com.Madrid  ;22160
2016;7;Italia;Turista;Com.Valenciana ;36228
2016;7;Italia;Turista;Extremadura  ;276
2016;7;Italia;Turista;Galicia  ;14691
2016;7;Italia;Turista;La Rioja ;397
2016;7;Italia;Turista;País Vasco ;3837
2016;7;Italia;Turista;Principado de Asturias ;1353
2016;7;Italia;Turista;Región de Murcia  ;1774
2016;7;Paises Nordicos ;Turista;Andalucía;117815
2016;7;Paises Nordicos ;Turista;Aragón ;848
2016;7;Paises Nordicos ;Turista;Baleares ;183679
2016;7;Paises Nordicos ;Turista;C.F.Navarra ;387
2016;7;Paises Nordicos ;Turista;Canarias ;51639
2016;7;Paises Nordicos ;Turista;Cantabria ;1320
2016;7;Paises Nordicos ;Turista;Castilla La Mancha ;1587
2016;7;Paises Nordicos ;Turista;Castilla y León  ;7547
2016;7;Paises Nordicos ;Turista;Cataluña  ;109072
2016;7;Paises Nordicos ;Turista;Com.Madrid  ;17906
2016;7;Paises Nordicos ;Turista;Com.Valenciana ;126686
2016;7;Paises Nordicos ;Turista;Galicia  ;8030
2016;7;Paises Nordicos ;Turista;País Vasco ;13261
2016;7;Paises Nordicos ;Turista;Principado de Asturias ;1453
2016;7;Paises Nordicos ;Turista;Región de Murcia  ;15651
2016;7;Países Bajos;Turista;Andalucía;53533
2016;7;Países Bajos;Turista;Aragón ;2985
2016;7;Países Bajos;Turista;Baleares ;125292
2016;7;Países Bajos;Turista;C.F.Navarra ;6060
2016;7;Países Bajos;Turista;Canarias ;82846
2016;7;Países Bajos;Turista;Cantabria ;4445
2016;7;Países Bajos;Turista;Castilla La Mancha ;796
2016;7;Países Bajos;Turista;Castilla y León  ;6057
2016;7;Países Bajos;Turista;Cataluña  ;131157
2016;7;Países Bajos;Turista;Com.Madrid  ;11850
2016;7;Países Bajos;Turista;Com.Valenciana ;61168
2016;7;Países Bajos;Turista;Extremadura  ;671
2016;7;Países Bajos;Turista;Galicia  ;2474
2016;7;Países Bajos;Turista;La Rioja ;290
2016;7;Países Bajos;Turista;País Vasco ;14161
2016;7;Países Bajos;Turista;Principado de Asturias ;616
2016;7;Países Bajos;Turista;Región de Murcia  ;4040
2016;7;Portugal;Turista;Andalucía;53015
2016;7;Portugal;Turista;Aragón ;2069
2016;7;Portugal;Turista;Baleares ;19814
2016;7;Portugal;Turista;C.F.Navarra ;1528
2016;7;Portugal;Turista;Canarias ;7223
2016;7;Portugal;Turista;Cantabria ;1911
2016;7;Portugal;Turista;Castilla La Mancha ;389
2016;7;Portugal;Turista;Castilla y León  ;19946
2016;7;Portugal;Turista;Cataluña  ;10874
2016;7;Portugal;Turista;Com.Madrid  ;37246
2016;7;Portugal;Turista;Com.Valenciana ;16083
2016;7;Portugal;Turista;Extremadura  ;14985
2016;7;Portugal;Turista;Galicia  ;34515
2016;7;Portugal;Turista;La Rioja ;301
2016;7;Portugal;Turista;País Vasco ;12872
2016;7;Portugal;Turista;Principado de Asturias ;4641
2016;7;Reino Unido;Turista;Andalucía;357537
2016;7;Reino Unido;Turista;Aragón ;3101
2016;7;Reino Unido;Turista;Baleares ;668991
2016;7;Reino Unido;Turista;C.F.Navarra ;4932
2016;7;Reino Unido;Turista;Canarias ;462329
2016;7;Reino Unido;Turista;Cantabria ;17182
2016;7;Reino Unido;Turista;Castilla La Mancha ;644
2016;7;Reino Unido;Turista;Castilla y León  ;8128
2016;7;Reino Unido;Turista;Cataluña  ;255433
2016;7;Reino Unido;Turista;Com.Madrid  ;39403
2016;7;Reino Unido;Turista;Com.Valenciana ;268423
2016;7;Reino Unido;Turista;Extremadura  ;1716
2016;7;Reino Unido;Turista;Galicia  ;13986
2016;7;Reino Unido;Turista;La Rioja ;1467
2016;7;Reino Unido;Turista;País Vasco ;18936
2016;7;Reino Unido;Turista;Principado de Asturias ;7568
2016;7;Reino Unido;Turista;Región de Murcia  ;36778
2016;7;Resto de Europa ;Turista;Andalucía;123497
2016;7;Resto de Europa ;Turista;Aragón ;4495
2016;7;Resto de Europa ;Turista;Baleares ;87626
2016;7;Resto de Europa ;Turista;C.F.Navarra ;1918
2016;7;Resto de Europa ;Turista;Canarias ;73521
2016;7;Resto de Europa ;Turista;Cantabria ;1304
2016;7;Resto de Europa ;Turista;Castilla La Mancha ;1099
2016;7;Resto de Europa ;Turista;Castilla y León  ;5763
2016;7;Resto de Europa ;Turista;Cataluña  ;239759
2016;7;Resto de Europa ;Turista;Com.Madrid  ;24503
2016;7;Resto de Europa ;Turista;Com.Valenciana ;28347
2016;7;Resto de Europa ;Turista;Extremadura  ;186
2016;7;Resto de Europa ;Turista;Galicia  ;2494
2016;7;Resto de Europa ;Turista;La Rioja ;1412
2016;7;Resto de Europa ;Turista;País Vasco ;3755
2016;7;Resto de Europa ;Turista;Principado de Asturias ;1286
2016;7;Resto de Europa ;Turista;Región de Murcia  ;1765
2016;7;Resto del mundo ;Turista;Andalucía;59567
2016;7;Resto del mundo ;Turista;Aragón ;1209
2016;7;Resto del mundo ;Turista;Baleares ;29223
2016;7;Resto del mundo ;Turista;C.F.Navarra ;4614
2016;7;Resto del mundo ;Turista;Canarias ;7339
2016;7;Resto del mundo ;Turista;Cantabria ;531
2016;7;Resto del mundo ;Turista;Castilla La Mancha ;379
2016;7;Resto del mundo ;Turista;Castilla y León  ;9889
2016;7;Resto del mundo ;Turista;Cataluña  ;250008
2016;7;Resto del mundo ;Turista;Com.Madrid  ;86695
2016;7;Resto del mundo ;Turista;Com.Valenciana ;43890
2016;7;Resto del mundo ;Turista;Extremadura  ;206
2016;7;Resto del mundo ;Turista;Galicia  ;5659
2016;7;Resto del mundo ;Turista;La Rioja ;545
2016;7;Resto del mundo ;Turista;País Vasco ;9647
2016;7;Resto del mundo ;Turista;Principado de Asturias ;136
2016;7;Resto del mundo ;Turista;Región de Murcia  ;956
2016;7;Rusia;Turista;Andalucía;11045
2016;7;Rusia;Turista;Baleares ;18109
2016;7;Rusia;Turista;Canarias ;10918
2016;7;Rusia;Turista;Castilla y León  ;55
2016;7;Rusia;Turista;Cataluña  ;84919
2016;7;Rusia;Turista;Com.Madrid  ;3744
2016;7;Rusia;Turista;Com.Valenciana ;19164
2016;7;Rusia;Turista;Extremadura  ;733
2016;7;Rusia;Turista;Galicia  ;94
2016;7;Rusia;Turista;País Vasco ;186
2016;7;Rusia;Turista;Región de Murcia  ;1353
2016;7;Suiza ;Turista;Andalucía;23962
2016;7;Suiza ;Turista;Aragón ;514
2016;7;Suiza ;Turista;Baleares ;108427
2016;7;Suiza ;Turista;C.F.Navarra ;1239
2016;7;Suiza ;Turista;Canarias ;34528
2016;7;Suiza ;Turista;Cantabria ;267
2016;7;Suiza ;Turista;Castilla La Mancha ;89
2016;7;Suiza ;Turista;Castilla y León  ;2320
2016;7;Suiza ;Turista;Cataluña  ;23522
2016;7;Suiza ;Turista;Com.Madrid  ;8598
2016;7;Suiza ;Turista;Com.Valenciana ;20389
2016;7;Suiza ;Turista;Extremadura  ;348
2016;7;Suiza ;Turista;Galicia  ;7932
2016;7;Suiza ;Turista;País Vasco ;2305
2016;7;Suiza ;Turista;Principado de Asturias ;1834
2016;7;Suiza ;Turista;Región de Murcia  ;433
2016;8;Alemania;Turista;Andalucía;115119
2016;8;Alemania;Turista;Aragón ;3170
2016;8;Alemania;Turista;Baleares ;683755
2016;8;Alemania;Turista;C.F.Navarra ;1882
2016;8;Alemania;Turista;Canarias ;232890
2016;8;Alemania;Turista;Cantabria ;4185
2016;8;Alemania;Turista;Castilla La Mancha ;3172
2016;8;Alemania;Turista;Castilla y León  ;10167
2016;8;Alemania;Turista;Cataluña  ;194853
2016;8;Alemania;Turista;Com.Madrid  ;25582
2016;8;Alemania;Turista;Com.Valenciana ;58330
2016;8;Alemania;Turista;Extremadura  ;2292
2016;8;Alemania;Turista;Galicia  ;9947
2016;8;Alemania;Turista;La Rioja ;806
2016;8;Alemania;Turista;País Vasco ;10674
2016;8;Alemania;Turista;Principado de Asturias ;2785
2016;8;Alemania;Turista;Región de Murcia  ;6894
2016;8;América (sin EEUU);Turista;Andalucía;14311
2016;8;América (sin EEUU);Turista;Aragón ;1985
2016;8;América (sin EEUU);Turista;Baleares ;23289
2016;8;América (sin EEUU);Turista;C.F.Navarra ;1111
2016;8;América (sin EEUU);Turista;Canarias ;3896
2016;8;América (sin EEUU);Turista;Cantabria ;722
2016;8;América (sin EEUU);Turista;Castilla La Mancha ;6711
2016;8;América (sin EEUU);Turista;Castilla y León  ;2747
2016;8;América (sin EEUU);Turista;Cataluña  ;79915
2016;8;América (sin EEUU);Turista;Com.Madrid  ;110807
2016;8;América (sin EEUU);Turista;Com.Valenciana ;6494
2016;8;América (sin EEUU);Turista;Extremadura  ;655
2016;8;América (sin EEUU);Turista;Galicia  ;4794
2016;8;América (sin EEUU);Turista;País Vasco ;2623
2016;8;América (sin EEUU);Turista;Principado de Asturias ;3160
2016;8;América (sin EEUU);Turista;Región de Murcia  ;1492
2016;8;Bélgica;Turista;Andalucía;56547
2016;8;Bélgica;Turista;Aragón ;2319
2016;8;Bélgica;Turista;Baleares ;37377
2016;8;Bélgica;Turista;C.F.Navarra ;3050
2016;8;Bélgica;Turista;Canarias ;44439
2016;8;Bélgica;Turista;Cantabria ;2675
2016;8;Bélgica;Turista;Castilla La Mancha ;3363
2016;8;Bélgica;Turista;Castilla y León  ;12591
2016;8;Bélgica;Turista;Cataluña  ;64975
2016;8;Bélgica;Turista;Ceuta;1725
2016;8;Bélgica;Turista;Com.Madrid  ;11684
2016;8;Bélgica;Turista;Com.Valenciana ;53598
2016;8;Bélgica;Turista;Extremadura  ;2792
2016;8;Bélgica;Turista;Galicia  ;2885
2016;8;Bélgica;Turista;La Rioja ;67
2016;8;Bélgica;Turista;País Vasco ;6061
2016;8;Bélgica;Turista;Principado de Asturias ;3479
2016;8;Bélgica;Turista;Región de Murcia  ;5391
2016;8;Estados Unidos de América;Turista;Andalucía;12075
2016;8;Estados Unidos de América;Turista;Aragón ;439
2016;8;Estados Unidos de América;Turista;Baleares ;18636
2016;8;Estados Unidos de América;Turista;C.F.Navarra ;264
2016;8;Estados Unidos de América;Turista;Canarias ;1521
2016;8;Estados Unidos de América;Turista;Cantabria ;474
2016;8;Estados Unidos de América;Turista;Castilla La Mancha ;106
2016;8;Estados Unidos de América;Turista;Castilla y León  ;3293
2016;8;Estados Unidos de América;Turista;Cataluña  ;85622
2016;8;Estados Unidos de América;Turista;Com.Madrid  ;43229
2016;8;Estados Unidos de América;Turista;Com.Valenciana ;8883
2016;8;Estados Unidos de América;Turista;Galicia  ;6925
2016;8;Estados Unidos de América;Turista;País Vasco ;3415
2016;8;Estados Unidos de América;Turista;Principado de Asturias ;1196
2016;8;Estados Unidos de América;Turista;Región de Murcia  ;561
2016;8;Francia;Turista;Andalucía;232040
2016;8;Francia;Turista;Aragón ;44449
2016;8;Francia;Turista;Baleares ;133673
2016;8;Francia;Turista;C.F.Navarra ;22080
2016;8;Francia;Turista;Canarias ;60563
2016;8;Francia;Turista;Cantabria ;30869
2016;8;Francia;Turista;Castilla La Mancha ;16519
2016;8;Francia;Turista;Castilla y León  ;143644
2016;8;Francia;Turista;Cataluña  ;788804
2016;8;Francia;Turista;Ceuta;1345
2016;8;Francia;Turista;Com.Madrid  ;73097
2016;8;Francia;Turista;Com.Valenciana ;372821
2016;8;Francia;Turista;Extremadura  ;13266
2016;8;Francia;Turista;Galicia  ;38354
2016;8;Francia;Turista;La Rioja ;8347
2016;8;Francia;Turista;País Vasco ;116949
2016;8;Francia;Turista;Principado de Asturias ;22051
2016;8;Francia;Turista;Región de Murcia  ;53472
2016;8;Irlanda;Turista;Andalucía;49912
2016;8;Irlanda;Turista;Baleares ;13778
2016;8;Irlanda;Turista;C.F.Navarra ;81
2016;8;Irlanda;Turista;Canarias ;48318
2016;8;Irlanda;Turista;Cantabria ;1183
2016;8;Irlanda;Turista;Castilla y León  ;297
2016;8;Irlanda;Turista;Cataluña  ;55600
2016;8;Irlanda;Turista;Com.Madrid  ;6077
2016;8;Irlanda;Turista;Com.Valenciana ;41508
2016;8;Irlanda;Turista;Extremadura  ;114
2016;8;Irlanda;Turista;Galicia  ;1362
2016;8;Irlanda;Turista;País Vasco ;1060
2016;8;Irlanda;Turista;Principado de Asturias ;709
2016;8;Irlanda;Turista;Región de Murcia  ;4547
2016;8;Italia;Turista;Andalucía;49905
2016;8;Italia;Turista;Aragón ;9035
2016;8;Italia;Turista;Baleares ;224215
2016;8;Italia;Turista;C.F.Navarra ;2033
2016;8;Italia;Turista;Canarias ;47464
2016;8;Italia;Turista;Cantabria ;1127
2016;8;Italia;Turista;Castilla La Mancha ;1508
2016;8;Italia;Turista;Castilla y León  ;4434
2016;8;Italia;Turista;Cataluña  ;194144
2016;8;Italia;Turista;Com.Madrid  ;48869
2016;8;Italia;Turista;Com.Valenciana ;62519
2016;8;Italia;Turista;Extremadura  ;368
2016;8;Italia;Turista;Galicia  ;11430
2016;8;Italia;Turista;La Rioja ;502
2016;8;Italia;Turista;País Vasco ;9058
2016;8;Italia;Turista;Principado de Asturias ;1422
2016;8;Italia;Turista;Región de Murcia  ;1926
2016;8;Paises Nordicos ;Turista;Andalucía;71153
2016;8;Paises Nordicos ;Turista;Aragón ;119
2016;8;Paises Nordicos ;Turista;Baleares ;130393
2016;8;Paises Nordicos ;Turista;C.F.Navarra ;53
2016;8;Paises Nordicos ;Turista;Canarias ;26766
2016;8;Paises Nordicos ;Turista;Cantabria ;297
2016;8;Paises Nordicos ;Turista;Castilla y León  ;805
2016;8;Paises Nordicos ;Turista;Cataluña  ;59542
2016;8;Paises Nordicos ;Turista;Com.Madrid  ;418
2016;8;Paises Nordicos ;Turista;Com.Valenciana ;48437
2016;8;Paises Nordicos ;Turista;Galicia  ;3414
2016;8;Paises Nordicos ;Turista;País Vasco ;4507
2016;8;Paises Nordicos ;Turista;Principado de Asturias ;660
2016;8;Paises Nordicos ;Turista;Región de Murcia  ;2967
2016;8;Países Bajos;Turista;Andalucía;35590
2016;8;Países Bajos;Turista;Aragón ;2967
2016;8;Países Bajos;Turista;Baleares ;130345
2016;8;Países Bajos;Turista;C.F.Navarra ;1381
2016;8;Países Bajos;Turista;Canarias ;67610
2016;8;Países Bajos;Turista;Cantabria ;1705
2016;8;Países Bajos;Turista;Castilla y León  ;8201
2016;8;Países Bajos;Turista;Cataluña  ;152773
2016;8;Países Bajos;Turista;Com.Madrid  ;11526
2016;8;Países Bajos;Turista;Com.Valenciana ;44782
2016;8;Países Bajos;Turista;Extremadura  ;1030
2016;8;Países Bajos;Turista;Galicia  ;6731
2016;8;Países Bajos;Turista;País Vasco ;7650
2016;8;Países Bajos;Turista;Principado de Asturias ;1469
2016;8;Países Bajos;Turista;Región de Murcia  ;4066
2016;8;Portugal;Turista;Andalucía;83132
2016;8;Portugal;Turista;Aragón ;2355
2016;8;Portugal;Turista;Baleares ;8561
2016;8;Portugal;Turista;C.F.Navarra ;776
2016;8;Portugal;Turista;Canarias ;2761
2016;8;Portugal;Turista;Cantabria ;497
2016;8;Portugal;Turista;Castilla La Mancha ;182
2016;8;Portugal;Turista;Castilla y León  ;21159
2016;8;Portugal;Turista;Cataluña  ;22583
2016;8;Portugal;Turista;Com.Madrid  ;23109
2016;8;Portugal;Turista;Com.Valenciana ;20884
2016;8;Portugal;Turista;Extremadura  ;19906
2016;8;Portugal;Turista;Galicia  ;84403
2016;8;Portugal;Turista;La Rioja ;128
2016;8;Portugal;Turista;País Vasco ;8286
2016;8;Portugal;Turista;Principado de Asturias ;8223
2016;8;Portugal;Turista;Región de Murcia  ;1414
2016;8;Reino Unido;Turista;Andalucía;379354
2016;8;Reino Unido;Turista;Aragón ;7764
2016;8;Reino Unido;Turista;Baleares ;679851
2016;8;Reino Unido;Turista;C.F.Navarra ;834
2016;8;Reino Unido;Turista;Canarias ;456115
2016;8;Reino Unido;Turista;Cantabria ;12181
2016;8;Reino Unido;Turista;Castilla La Mancha ;2430
2016;8;Reino Unido;Turista;Castilla y León  ;6809
2016;8;Reino Unido;Turista;Cataluña  ;290132
2016;8;Reino Unido;Turista;Com.Madrid  ;27641
2016;8;Reino Unido;Turista;Com.Valenciana ;273112
2016;8;Reino Unido;Turista;Extremadura  ;1201
2016;8;Reino Unido;Turista;Galicia  ;22741
2016;8;Reino Unido;Turista;La Rioja ;1548
2016;8;Reino Unido;Turista;País Vasco ;9636
2016;8;Reino Unido;Turista;Principado de Asturias ;4197
2016;8;Reino Unido;Turista;Región de Murcia  ;73274
2016;8;Resto de Europa ;Turista;Andalucía;71730
2016;8;Resto de Europa ;Turista;Aragón ;7307
2016;8;Resto de Europa ;Turista;Baleares ;96585
2016;8;Resto de Europa ;Turista;C.F.Navarra ;631
2016;8;Resto de Europa ;Turista;Canarias ;88509
2016;8;Resto de Europa ;Turista;Cantabria ;2586
2016;8;Resto de Europa ;Turista;Castilla La Mancha ;1308
2016;8;Resto de Europa ;Turista;Castilla y León  ;7519
2016;8;Resto de Europa ;Turista;Cataluña  ;208629
2016;8;Resto de Europa ;Turista;Com.Madrid  ;44953
2016;8;Resto de Europa ;Turista;Com.Valenciana ;24223
2016;8;Resto de Europa ;Turista;Galicia  ;4997
2016;8;Resto de Europa ;Turista;La Rioja ;3246
2016;8;Resto de Europa ;Turista;País Vasco ;5458
2016;8;Resto de Europa ;Turista;Principado de Asturias ;1928
2016;8;Resto de Europa ;Turista;Región de Murcia  ;1526
2016;8;Resto del mundo ;Turista;Andalucía;178181
2016;8;Resto del mundo ;Turista;Aragón ;1402
2016;8;Resto del mundo ;Turista;Baleares ;21494
2016;8;Resto del mundo ;Turista;C.F.Navarra ;3392
2016;8;Resto del mundo ;Turista;Canarias ;10638
2016;8;Resto del mundo ;Turista;Cantabria ;1454
2016;8;Resto del mundo ;Turista;Castilla La Mancha ;868
2016;8;Resto del mundo ;Turista;Castilla y León  ;7122
2016;8;Resto del mundo ;Turista;Cataluña  ;192627
2016;8;Resto del mundo ;Turista;Ceuta;117
2016;8;Resto del mundo ;Turista;Com.Madrid  ;55030
2016;8;Resto del mundo ;Turista;Com.Valenciana ;61983
2016;8;Resto del mundo ;Turista;Extremadura  ;265
2016;8;Resto del mundo ;Turista;Galicia  ;2930
2016;8;Resto del mundo ;Turista;La Rioja ;306
2016;8;Resto del mundo ;Turista;País Vasco ;6255
2016;8;Resto del mundo ;Turista;Principado de Asturias ;168
2016;8;Resto del mundo ;Turista;Región de Murcia  ;3097
2016;8;Rusia;Turista;Andalucía;12038
2016;8;Rusia;Turista;Baleares ;16739
2016;8;Rusia;Turista;Canarias ;9345
2016;8;Rusia;Turista;Castilla y León  ;99
2016;8;Rusia;Turista;Cataluña  ;93515
2016;8;Rusia;Turista;Com.Madrid  ;4811
2016;8;Rusia;Turista;Com.Valenciana ;21052
2016;8;Rusia;Turista;Extremadura  ;132
2016;8;Rusia;Turista;Galicia  ;147
2016;8;Rusia;Turista;País Vasco ;1335
2016;8;Rusia;Turista;Región de Murcia  ;1339
2016;8;Suiza ;Turista;Andalucía;13664
2016;8;Suiza ;Turista;Aragón ;638
2016;8;Suiza ;Turista;Baleares ;73734
2016;8;Suiza ;Turista;C.F.Navarra ;543
2016;8;Suiza ;Turista;Canarias ;10808
2016;8;Suiza ;Turista;Cantabria ;978
2016;8;Suiza ;Turista;Castilla La Mancha ;312
2016;8;Suiza ;Turista;Castilla y León  ;7467
2016;8;Suiza ;Turista;Cataluña  ;17479
2016;8;Suiza ;Turista;Com.Madrid  ;4239
2016;8;Suiza ;Turista;Com.Valenciana ;18616
2016;8;Suiza ;Turista;Extremadura  ;386
2016;8;Suiza ;Turista;Galicia  ;9714
2016;8;Suiza ;Turista;La Rioja ;255
2016;8;Suiza ;Turista;País Vasco ;3264
2016;8;Suiza ;Turista;Principado de Asturias ;1489
2016;8;Suiza ;Turista;Región de Murcia  ;603
2016;9;Alemania;Turista;Andalucía;105805
2016;9;Alemania;Turista;Aragón ;3524
2016;9;Alemania;Turista;Baleares ;637899
2016;9;Alemania;Turista;C.F.Navarra ;1318
2016;9;Alemania;Turista;Canarias ;231210
2016;9;Alemania;Turista;Cantabria ;2121
2016;9;Alemania;Turista;Castilla La Mancha ;1315
2016;9;Alemania;Turista;Castilla y León  ;5104
2016;9;Alemania;Turista;Cataluña  ;191502
2016;9;Alemania;Turista;Com.Madrid  ;32476
2016;9;Alemania;Turista;Com.Valenciana ;53079
2016;9;Alemania;Turista;Extremadura  ;1817
2016;9;Alemania;Turista;Galicia  ;4267
2016;9;Alemania;Turista;La Rioja ;544
2016;9;Alemania;Turista;País Vasco ;10488
2016;9;Alemania;Turista;Principado de Asturias ;1112
2016;9;Alemania;Turista;Región de Murcia  ;8583
2016;9;América (sin EEUU);Turista;Andalucía;22793
2016;9;América (sin EEUU);Turista;Aragón ;1306
2016;9;América (sin EEUU);Turista;Baleares ;7238
2016;9;América (sin EEUU);Turista;C.F.Navarra ;884
2016;9;América (sin EEUU);Turista;Canarias ;2025
2016;9;América (sin EEUU);Turista;Cantabria ;1813
2016;9;América (sin EEUU);Turista;Castilla La Mancha ;827
2016;9;América (sin EEUU);Turista;Castilla y León  ;5038
2016;9;América (sin EEUU);Turista;Cataluña  ;92719
2016;9;América (sin EEUU);Turista;Com.Madrid  ;134138
2016;9;América (sin EEUU);Turista;Com.Valenciana ;10026
2016;9;América (sin EEUU);Turista;Extremadura  ;1058
2016;9;América (sin EEUU);Turista;Galicia  ;5438
2016;9;América (sin EEUU);Turista;La Rioja ;450
2016;9;América (sin EEUU);Turista;País Vasco ;7764
2016;9;América (sin EEUU);Turista;Principado de Asturias ;557
2016;9;América (sin EEUU);Turista;Región de Murcia  ;3785
2016;9;Bélgica;Turista;Andalucía;35332
2016;9;Bélgica;Turista;Aragón ;1688
2016;9;Bélgica;Turista;Baleares ;31604
2016;9;Bélgica;Turista;C.F.Navarra ;408
2016;9;Bélgica;Turista;Canarias ;23987
2016;9;Bélgica;Turista;Cantabria ;2798
2016;9;Bélgica;Turista;Castilla La Mancha ;1499
2016;9;Bélgica;Turista;Castilla y León  ;5820
2016;9;Bélgica;Turista;Cataluña  ;46950
2016;9;Bélgica;Turista;Com.Madrid  ;19503
2016;9;Bélgica;Turista;Com.Valenciana ;33492
2016;9;Bélgica;Turista;Extremadura  ;2305
2016;9;Bélgica;Turista;Galicia  ;925
2016;9;Bélgica;Turista;La Rioja ;4196
2016;9;Bélgica;Turista;País Vasco ;4036
2016;9;Bélgica;Turista;Principado de Asturias ;1509
2016;9;Bélgica;Turista;Región de Murcia  ;785
2016;9;Estados Unidos de América;Turista;Andalucía;17382
2016;9;Estados Unidos de América;Turista;Aragón ;1386
2016;9;Estados Unidos de América;Turista;Baleares ;14092
2016;9;Estados Unidos de América;Turista;C.F.Navarra ;610
2016;9;Estados Unidos de América;Turista;Canarias ;1612
2016;9;Estados Unidos de América;Turista;Cantabria ;599
2016;9;Estados Unidos de América;Turista;Castilla La Mancha ;2039
2016;9;Estados Unidos de América;Turista;Castilla y León  ;3680
2016;9;Estados Unidos de América;Turista;Cataluña  ;106624
2016;9;Estados Unidos de América;Turista;Com.Madrid  ;58949
2016;9;Estados Unidos de América;Turista;Com.Valenciana ;4741
2016;9;Estados Unidos de América;Turista;Extremadura  ;79
2016;9;Estados Unidos de América;Turista;Galicia  ;9262
2016;9;Estados Unidos de América;Turista;La Rioja ;251
2016;9;Estados Unidos de América;Turista;País Vasco ;4712
2016;9;Estados Unidos de América;Turista;Principado de Asturias ;2008
2016;9;Estados Unidos de América;Turista;Región de Murcia  ;538
2016;9;Francia;Turista;Andalucía;120990
2016;9;Francia;Turista;Aragón ;15080
2016;9;Francia;Turista;Baleares ;72786
2016;9;Francia;Turista;C.F.Navarra ;21940
2016;9;Francia;Turista;Canarias ;36680
2016;9;Francia;Turista;Cantabria ;16495
2016;9;Francia;Turista;Castilla La Mancha ;7688
2016;9;Francia;Turista;Castilla y León  ;60073
2016;9;Francia;Turista;Cataluña  ;354930
2016;9;Francia;Turista;Com.Madrid  ;54610
2016;9;Francia;Turista;Com.Valenciana ;112838
2016;9;Francia;Turista;Extremadura  ;5649
2016;9;Francia;Turista;Galicia  ;13046
2016;9;Francia;Turista;La Rioja ;4418
2016;9;Francia;Turista;País Vasco ;59557
2016;9;Francia;Turista;Principado de Asturias ;8974
2016;9;Francia;Turista;Región de Murcia  ;10749
2016;9;Irlanda;Turista;Andalucía;65134
2016;9;Irlanda;Turista;Aragón ;84
2016;9;Irlanda;Turista;Baleares ;33158
2016;9;Irlanda;Turista;C.F.Navarra ;284
2016;9;Irlanda;Turista;Canarias ;26655
2016;9;Irlanda;Turista;Cantabria ;474
2016;9;Irlanda;Turista;Castilla La Mancha ;64
2016;9;Irlanda;Turista;Castilla y León  ;1421
2016;9;Irlanda;Turista;Cataluña  ;37860
2016;9;Irlanda;Turista;Com.Madrid  ;5132
2016;9;Irlanda;Turista;Com.Valenciana ;40526
2016;9;Irlanda;Turista;Extremadura  ;84
2016;9;Irlanda;Turista;Galicia  ;1538
2016;9;Irlanda;Turista;Región de Murcia  ;7726
2016;9;Italia;Turista;Andalucía;39497
2016;9;Italia;Turista;Aragón ;9163
2016;9;Italia;Turista;Baleares ;89572
2016;9;Italia;Turista;C.F.Navarra ;3245
2016;9;Italia;Turista;Canarias ;29815
2016;9;Italia;Turista;Cantabria ;1684
2016;9;Italia;Turista;Castilla La Mancha ;2041
2016;9;Italia;Turista;Castilla y León  ;5782
2016;9;Italia;Turista;Cataluña  ;89629
2016;9;Italia;Turista;Com.Madrid  ;32864
2016;9;Italia;Turista;Com.Valenciana ;22923
2016;9;Italia;Turista;Extremadura  ;64
2016;9;Italia;Turista;Galicia  ;8092
2016;9;Italia;Turista;La Rioja ;307
2016;9;Italia;Turista;País Vasco ;6833
2016;9;Italia;Turista;Principado de Asturias ;2047
2016;9;Italia;Turista;Región de Murcia  ;1971
2016;9;Paises Nordicos ;Turista;Andalucía;86499
2016;9;Paises Nordicos ;Turista;Baleares ;109152
2016;9;Paises Nordicos ;Turista;C.F.Navarra ;238
2016;9;Paises Nordicos ;Turista;Canarias ;24637
2016;9;Paises Nordicos ;Turista;Cantabria ;171
2016;9;Paises Nordicos ;Turista;Castilla y León  ;956
2016;9;Paises Nordicos ;Turista;Cataluña  ;95277
2016;9;Paises Nordicos ;Turista;Com.Madrid  ;18556
2016;9;Paises Nordicos ;Turista;Com.Valenciana ;66282
2016;9;Paises Nordicos ;Turista;Extremadura  ;72
2016;9;Paises Nordicos ;Turista;Galicia  ;878
2016;9;Paises Nordicos ;Turista;La Rioja ;958
2016;9;Paises Nordicos ;Turista;País Vasco ;4603
2016;9;Paises Nordicos ;Turista;Principado de Asturias ;225
2016;9;Paises Nordicos ;Turista;Región de Murcia  ;1374
2016;9;Países Bajos;Turista;Andalucía;47470
2016;9;Países Bajos;Turista;Aragón ;3590
2016;9;Países Bajos;Turista;Baleares ;71685
2016;9;Países Bajos;Turista;C.F.Navarra ;2018
2016;9;Países Bajos;Turista;Canarias ;47270
2016;9;Países Bajos;Turista;Cantabria ;199
2016;9;Países Bajos;Turista;Castilla La Mancha ;1085
