A�O;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;BUSQUEDAS;ANTELACION;ESTANCIA_MEDIA;VARIACION_INTERANUAL_BUSQUEDAS
2024;2;Guinea;Sevilla;Internacional;7;114,67;18,17;-12,5
2024;2;Guinea;Tenerife;Internacional;21;62,81;5,44;-30,0
2024;2;Guinea;Val�ncia;Internacional;23;57,7;59,45;360,0
2024;2;Guinea;Zaragoza;Internacional;1;1,0;1,0;0,0
2024;2;Guinea Ecuatorial;Alacant/Alicante;Internacional;8;72,42;20,67;-57,89
2024;2;Guinea Ecuatorial;Barcelona;Internacional;201;113,78;16,39;30,52
2024;2;Guinea Ecuatorial;Bilbao;Internacional;17;142,83;22,83;41,67
2024;2;Guinea Ecuatorial;Granada;Internacional;1;17,0;6,0;-50,0
2024;2;Guinea Ecuatorial;Ibiza;Internacional;4;78,33;5,0;100,0
2024;2;Guinea Ecuatorial;Jerez de la Frontera;Internacional;3;7,0;7,0;200,0
2024;2;Guinea Ecuatorial;Lanzarote;Internacional;1;137,0;26,0;-50,0
2024;2;Guinea Ecuatorial;Madrid;Internacional;2165;144,54;21,93;52,9
2024;2;Guinea Ecuatorial;Mallorca;Internacional;5;74,5;13,0;-28,57
2024;2;Guinea Ecuatorial;M�laga;Internacional;22;18,69;13,04;-56,0
2024;2;Guinea Ecuatorial;Palmas de Gran Canaria, Las;Internacional;22;67,64;13,59;37,5
2024;2;Guinea Ecuatorial;San Sebasti�n de la Gomera;Internacional;1;52,0;13,0;0,0
2024;2;Guinea Ecuatorial;Santiago de Compostela;Internacional;14;51,17;13,33;0,0
2024;2;Guinea Ecuatorial;Sevilla;Internacional;8;39,0;9,0;-46,67
2024;2;Guinea Ecuatorial;Tenerife;Internacional;6;73,0;14,83;100,0
2024;2;Guinea Ecuatorial;Val�ncia;Internacional;149;96,29;28,76;170,91
2024;2;Guinea Ecuatorial;Vigo;Internacional;5;38,8;76,6;400,0
2024;2;Guinea-Bissau;Alacant/Alicante;Internacional;1;110,0;42,0;0,0
2024;2;Guinea-Bissau;Barcelona;Internacional;128;83,48;11,04;341,38
2024;2;Guinea-Bissau;Bilbao;Internacional;7;36,17;11,08;40,0
2024;2;Guinea-Bissau;Girona;Internacional;48;96,92;9,68;0,0
2024;2;Guinea-Bissau;Granada;Internacional;4;61,0;95,5;0,0
2024;2;Guinea-Bissau;Madrid;Internacional;95;152,03;13,96;11,76
2024;2;Guinea-Bissau;Mallorca;Internacional;1;47,0;2,0;0,0
2024;2;Guinea-Bissau;M�laga;Internacional;10;137,89;10,78;-50,0
2024;2;Guinea-Bissau;Palmas de Gran Canaria, Las;Internacional;7;53,34;6,42;250,0
2024;2;Guinea-Bissau;Reus;Internacional;2;183,0;14,0;0,0
2024;2;Guinea-Bissau;Santiago de Compostela;Internacional;2;29,0;61,0;0,0
2024;2;Guinea-Bissau;Seu d'Urgell, La;Internacional;1;7,0;29,0;0,0
2024;2;Guinea-Bissau;Sevilla;Internacional;7;66,5;17,5;16,67
2024;2;Guinea-Bissau;Tenerife;Internacional;4;13,0;23,5;0,0
2024;2;Guinea-Bissau;Val�ncia;Internacional;4;56,5;16,0;0,0
2024;2;Guyana;Alacant/Alicante;Internacional;2;50,0;5,5;-60,0
2024;2;Guyana;Barcelona;Internacional;24;92,07;14,13;-50,0
2024;2;Guyana;Castell� de la Plana;Internacional;2;5,0;7,0;0,0
2024;2;Guyana;Coru�a, A;Internacional;1;21,0;27,0;-50,0
2024;2;Guyana;Girona;Internacional;2;157,0;16,0;100,0
2024;2;Guyana;Granada;Internacional;1;137,0;54,0;0,0
2024;2;Guyana;Ibiza;Internacional;2;182,0;4,0;100,0
2024;2;Guyana;Lanzarote;Internacional;1;65,0;4,0;0,0
2024;2;Guyana;Madrid;Internacional;74;135,82;16,83;-8,64
2024;2;Guyana;Mallorca;Internacional;8;107,0;6,25;0,0
2024;2;Guyana;Melilla;Internacional;2;95,0;4,0;0,0
2024;2;Guyana;Murcia;Internacional;10;82,0;6,67;0,0
2024;2;Guyana;M�laga;Internacional;4;83,5;6,84;33,33
2024;2;Guyana;Palmas de Gran Canaria, Las;Internacional;9;33,38;5,95;125,0
2024;2;Guyana;Sevilla;Internacional;4;211,5;12,5;-33,33
2024;2;Guyana;Tenerife;Internacional;3;48,0;5,0;-25,0
2024;2;Guyana;Val�ncia;Internacional;2;115,0;38,5;-33,33
2024;2;Hait�;Alacant/Alicante;Internacional;1;61,0;7,0;-66,67
2024;2;Hait�;Barcelona;Internacional;55;75,16;15,68;-21,43
2024;2;Hait�;Coru�a, A;Internacional;2;91,0;3,0;0,0
2024;2;Hait�;Fuerteventura;Internacional;2;32,5;5,0;0,0
2024;2;Hait�;Girona;Internacional;5;8,0;6,0;0,0
2024;2;Hait�;Granada;Internacional;22;67,14;9,0;2100,0
2024;2;Hait�;Ibiza;Internacional;4;69,0;3,84;-33,33
2024;2;Hait�;Jerez de la Frontera;Internacional;2;47,0;3,0;0,0
2024;2;Hait�;Madrid;Internacional;78;120,43;13,52;-17,02
2024;2;Hait�;Mallorca;Internacional;7;55,17;4,67;-46,15
2024;2;Hait�;M�laga;Internacional;7;76,07;5,2;600,0
2024;2;Hait�;Palmas de Gran Canaria, Las;Internacional;4;14,67;14,0;100,0
2024;2;Hait�;Reus;Internacional;5;8,0;6,0;0,0
2024;2;Hait�;Sevilla;Internacional;3;39,0;6,5;0,0
2024;2;Hait�;Tenerife;Internacional;4;74,5;6,0;0,0
2024;2;Hait�;Val�ncia;Internacional;3;13,5;3,5;-90,32
2024;2;Hait�;Vitoria-Gasteiz;Internacional;2;25,0;2,0;0,0
2024;2;Honduras;Alacant/Alicante;Internacional;84;117,33;26,1;-63,79
2024;2;Honduras;Almer�a;Internacional;18;86,65;14,8;200,0
2024;2;Honduras;Barcelona;Internacional;7651;146,76;24,63;26,67
2024;2;Honduras;Bilbao;Internacional;252;136,69;15,5;-37,78
2024;2;Honduras;Castell� de la Plana;Internacional;1;179,0;31,0;0,0
2024;2;Honduras;Coru�a, A;Internacional;8;73,63;19,88;-77,14
2024;2;Honduras;Donostia/San Sebasti�n;Internacional;20;72,83;13,52;-59,18
2024;2;Honduras;Fuerteventura;Internacional;5;65,84;14,17;-80,0
2024;2;Honduras;Girona;Internacional;48;99,28;33,83;45,45
2024;2;Honduras;Granada;Internacional;20;96,76;10,8;-25,93
2024;2;Honduras;Ibiza;Internacional;13;150,61;5,72;-68,29
2024;2;Honduras;Jerez de la Frontera;Internacional;14;59,22;13,39;-6,67
2024;2;Honduras;Lanzarote;Internacional;13;75,56;5,19;62,5
2024;2;Honduras;Madrid;Internacional;26070;154,0;17,3;-8,73
2024;2;Honduras;Mallorca;Internacional;47;103,16;14,29;2,17
2024;2;Honduras;Menorca;Internacional;5;77,0;8,0;150,0
2024;2;Honduras;M�laga;Internacional;312;140,53;20,2;4,7
2024;2;Honduras;Oviedo;Internacional;4;35,0;32,67;300,0
2024;2;Honduras;Palmas de Gran Canaria, Las;Internacional;141;90,9;21,91;227,91
2024;2;Honduras;Pamplona/Iru�a;Internacional;30;30,38;8,16;-23,08
2024;2;Honduras;Reus;Internacional;43;94,72;36,81;258,33
2024;2;Honduras;Santander;Internacional;11;44,07;15,68;-26,67
2024;2;Honduras;Santiago de Compostela;Internacional;32;44,57;18,67;-87,04
2024;2;Honduras;Seu d'Urgell, La;Internacional;9;86,9;17,55;-52,63
2024;2;Honduras;Sevilla;Internacional;85;114,33;26,41;-33,07
2024;2;Honduras;Tenerife;Internacional;9;127,5;8,88;-65,38
2024;2;Honduras;Valladolid;Internacional;1;88,0;4,0;0,0
2024;2;Honduras;Val�ncia;Internacional;733;140,34;20,77;-6,15
2024;2;Honduras;Vigo;Internacional;34;117,55;24,91;54,55
2024;2;Honduras;Vitoria-Gasteiz;Internacional;4;14,75;7,0;0,0
2024;2;Honduras;Zaragoza;Internacional;19;115,43;15,01;18,75
2024;2;Hungr�a;Alacant/Alicante;Internacional;76723;169,67;7,84;136,51
2024;2;Hungr�a;Almer�a;Internacional;592;137,36;6,52;1,89
2024;2;Hungr�a;Badajoz;Internacional;18;112,04;7,27;-50,0
2024;2;Hungr�a;Barcelona;Internacional;191048;161,43;6,28;19,72
2024;2;Hungr�a;Bilbao;Internacional;5356;143,25;6,15;52,33
2024;2;Hungr�a;Burgos;Internacional;31;93,88;6,17;0,0
2024;2;Hungr�a;Castell� de la Plana;Internacional;912;124,59;9,12;-83,6
2024;2;Hungr�a;Coru�a, A;Internacional;689;146,53;6,16;28,07
2024;2;Hungr�a;Donostia/San Sebasti�n;Internacional;988;171,65;6,5;2,07
2024;2;Hungr�a;Fuerteventura;Internacional;12269;151,63;7,92;-25,99
2024;2;Hungr�a;Girona;Internacional;1032;125,98;6,5;-5,23
2024;2;Hungr�a;Granada;Internacional;1592;151,55;6,82;40,02
2024;2;Hungr�a;Ibiza;Internacional;16235;155,68;7,55;4,92
2024;2;Hungr�a;Jerez de la Frontera;Internacional;605;150,4;6,57;-23,32
2024;2;Hungr�a;Lanzarote;Internacional;14802;163,24;8,29;46,83
2024;2;Hungr�a;Le�n;Internacional;97;125,4;12,3;64,41
2024;2;Hungr�a;Lleida;Internacional;14;77,0;5,43;0,0
2024;2;Hungr�a;Logro�o;Internacional;38;109,41;6,2;192,31
2024;2;Hungr�a;Madrid;Internacional;64218;155,56;6,5;19,55
2024;2;Hungr�a;Mallorca;Internacional;79991;161,57;7,4;0,33
2024;2;Hungr�a;Melilla;Internacional;62;143,16;7,92;93,75
2024;2;Hungr�a;Menorca;Internacional;2804;155,88;7,7;25,4
2024;2;Hungr�a;Murcia;Internacional;478;105,91;6,46;-13,41
2024;2;Hungr�a;M�laga;Internacional;78951;168,82;7,8;29,13
2024;2;Hungr�a;Oviedo;Internacional;1041;159,29;9,92;8,66
2024;2;Hungr�a;Palmas de Gran Canaria, Las;Internacional;36874;152,96;8,12;7,73
2024;2;Hungr�a;Pamplona/Iru�a;Internacional;390;128,65;6,24;75,68
2024;2;Hungr�a;Reus;Internacional;752;113,85;7,0;83,86
2024;2;Hungr�a;Salamanca;Internacional;85;86,92;7,04;70,0
2024;2;Hungr�a;San Sebasti�n de la Gomera;Internacional;202;149,47;9,71;47,45
2024;2;Hungr�a;Santa Cruz de la Palma;Internacional;829;153,14;8,3;-0,48
2024;2;Hungr�a;Santander;Internacional;954;138,95;7,62;-33,75
2024;2;Hungr�a;Santiago de Compostela;Internacional;1385;140,95;6,0;65,27
2024;2;Hungr�a;Seu d'Urgell, La;Internacional;91;105,84;8,88;167,65
2024;2;Hungr�a;Sevilla;Internacional;22894;157,98;6,17;74,99
2024;2;Hungr�a;Tenerife;Internacional;82554;165,66;8,19;69,75
2024;2;Hungr�a;Valladolid;Internacional;75;84,47;5,44;7,14
2024;2;Hungr�a;Valverde;Internacional;16;97,82;7,74;-52,94
2024;2;Hungr�a;Val�ncia;Internacional;34516;157,57;6,24;28,63
2024;2;Hungr�a;Vigo;Internacional;1016;136,1;5,88;106,09
2024;2;Hungr�a;Vitoria-Gasteiz;Internacional;94;108,71;6,57;-12,96
2024;2;Hungr�a;Zaragoza;Internacional;349;140,16;6,89;-31,7
2024;2;India;Alacant/Alicante;Internacional;797;91,17;10,0;-30,82
2024;2;India;Almer�a;Internacional;59;41,33;7,1;37,21
2024;2;India;Badajoz;Internacional;18;57,46;7,4;80,0
2024;2;India;Barcelona;Internacional;69767;123,75;11,46;-15,19
2024;2;India;Bilbao;Internacional;828;93,74;16,21;-1,9
2024;2;India;Burgos;Internacional;1;28,0;7,0;0,0
2024;2;India;Castell� de la Plana;Internacional;31;53,46;8,59;40,91
2024;2;India;Coru�a, A;Internacional;130;64,78;8,31;12,07
2024;2;India;Donostia/San Sebasti�n;Internacional;139;81,2;9,81;131,67
2024;2;India;Fuerteventura;Internacional;116;107,43;9,79;16,0
2024;2;India;Girona;Internacional;197;100,72;11,79;39,72
2024;2;India;Granada;Internacional;246;73,0;11,69;79,56
2024;2;India;Ibiza;Internacional;3900;117,67;6,49;79,48
2024;2;India;Jerez de la Frontera;Internacional;91;58,56;15,42;-15,74
2024;2;India;Lanzarote;Internacional;183;113,88;7,39;10,91
2024;2;India;Le�n;Internacional;26;42,55;8,52;188,89
2024;2;India;Lleida;Internacional;6;48,4;5,2;50,0
2024;2;India;Logro�o;Internacional;5;21,59;39,5;0,0
2024;2;India;Madrid;Internacional;46344;123,62;12,66;-13,13
2024;2;India;Mallorca;Internacional;2018;108,24;9,28;24,57
2024;2;India;Melilla;Internacional;10;42,86;8,02;-9,09
2024;2;India;Menorca;Internacional;86;97,28;8,86;-35,34
2024;2;India;Murcia;Internacional;20;120,7;11,94;-25,93
2024;2;India;M�laga;Internacional;3993;117,06;11,14;23,09
2024;2;India;Oviedo;Internacional;136;76,52;8,69;5,43
2024;2;India;Palmas de Gran Canaria, Las;Internacional;639;100,4;12,88;-21,21
2024;2;India;Pamplona/Iru�a;Internacional;46;46,74;8,93;-58,18
2024;2;India;Reus;Internacional;184;104,65;12,62;111,49
2024;2;India;Salamanca;Internacional;18;42,27;7,16;157,14
2024;2;India;Santa Cruz de la Palma;Internacional;36;44,41;8,67;16,13
2024;2;India;Santander;Internacional;74;62,63;8,64;100,0
2024;2;India;Santiago de Compostela;Internacional;149;68,09;9,05;81,71
2024;2;India;Seu d'Urgell, La;Internacional;40;18,66;6,24;60,0
2024;2;India;Sevilla;Internacional;1550;109,32;9,3;48,47
2024;2;India;Tenerife;Internacional;1402;99,06;9,31;53,56
2024;2;India;Valladolid;Internacional;25;98,43;6,0;212,5
2024;2;India;Val�ncia;Internacional;4474;107,11;12,0;38,6
2024;2;India;Vigo;Internacional;132;69,93;6,37;200,0
2024;2;India;Vitoria-Gasteiz;Internacional;28;51,35;9,16;115,38
2024;2;India;Zaragoza;Internacional;46;58,72;14,04;24,32
2024;2;Indonesia;Alacant/Alicante;Internacional;300;95,03;12,64;1,01
2024;2;Indonesia;Almer�a;Internacional;24;74,88;7,86;140,0
2024;2;Indonesia;Badajoz;Internacional;4;20,0;11,5;-55,56
2024;2;Indonesia;Barcelona;Internacional;13037;114,91;13,86;61,41
2024;2;Indonesia;Bilbao;Internacional;704;122,82;14,49;139,46
2024;2;Indonesia;Castell� de la Plana;Internacional;13;34,4;13,47;333,33
2024;2;Indonesia;Coru�a, A;Internacional;20;110,1;12,32;-42,86
2024;2;Indonesia;Donostia/San Sebasti�n;Internacional;142;92,31;13,42;446,15
2024;2;Indonesia;Fuerteventura;Internacional;136;105,55;8,03;58,14
2024;2;Indonesia;Girona;Internacional;44;113,9;14,47;18,92
2024;2;Indonesia;Granada;Internacional;98;102,0;10,24;78,18
2024;2;Indonesia;Ibiza;Internacional;626;118,79;6,56;105,92
2024;2;Indonesia;Jerez de la Frontera;Internacional;31;70,0;8,48;-18,42
2024;2;Indonesia;Lanzarote;Internacional;91;114,23;8,22;26,39
2024;2;Indonesia;Le�n;Internacional;9;30,89;6,0;125,0
2024;2;Indonesia;Lleida;Internacional;1;25,0;2,0;0,0
2024;2;Indonesia;Madrid;Internacional;12199;119,09;11,13;67,73
2024;2;Indonesia;Mallorca;Internacional;751;121,49;8,0;-13,78
2024;2;Indonesia;Melilla;Internacional;2;16,5;4,0;0,0
2024;2;Indonesia;Menorca;Internacional;37;119,81;10,23;-27,45
2024;2;Indonesia;Murcia;Internacional;11;98,21;7,92;120,0
2024;2;Indonesia;M�laga;Internacional;1316;105,91;9,85;58,17
2024;2;Indonesia;Oviedo;Internacional;34;62,59;11,29;78,95
2024;2;Indonesia;Palmas de Gran Canaria, Las;Internacional;234;99,15;15,95;49,04
2024;2;Indonesia;Pamplona/Iru�a;Internacional;7;101,0;7,83;-22,22
2024;2;Indonesia;Reus;Internacional;15;133,72;20,06;-82,56
2024;2;Indonesia;Salamanca;Internacional;1;31,0;6,0;-50,0
2024;2;Indonesia;Santa Cruz de la Palma;Internacional;3;172,33;13,67;-76,92
2024;2;Indonesia;Santander;Internacional;51;108,19;12,96;240,0
2024;2;Indonesia;Santiago de Compostela;Internacional;223;93,53;6,79;519,44
2024;2;Indonesia;Seu d'Urgell, La;Internacional;6;15,67;7,0;200,0
2024;2;Indonesia;Sevilla;Internacional;352;108,96;8,34;19,73
2024;2;Indonesia;Tenerife;Internacional;421;118,87;9,29;144,77
2024;2;Indonesia;Valladolid;Internacional;5;43,5;5,75;0,0
2024;2;Indonesia;Valverde;Internacional;4;124,0;6,0;0,0
2024;2;Indonesia;Val�ncia;Internacional;1004;106,17;8,75;95,33
2024;2;Indonesia;Vigo;Internacional;31;95,68;8,99;3,33
2024;2;Indonesia;Vitoria-Gasteiz;Internacional;9;119,8;15,8;80,0
2024;2;Indonesia;Zaragoza;Internacional;8;118,53;15,27;300,0
2024;2;Iraq;Alacant/Alicante;Internacional;56;79,72;13,19;-78,54
2024;2;Iraq;Almer�a;Internacional;2;13,0;5,5;-77,78
2024;2;Iraq;Barcelona;Internacional;796;105,84;9,0;-3,75
2024;2;Iraq;Bilbao;Internacional;7;54,29;8,42;-82,5
2024;2;Iraq;Castell� de la Plana;Internacional;1;48,0;6,0;0,0
2024;2;Iraq;Coru�a, A;Internacional;1;63,0;4,0;0,0
2024;2;Iraq;Donostia/San Sebasti�n;Internacional;1;27,0;7,0;-87,5
2024;2;Iraq;Fuerteventura;Internacional;1;23,0;5,0;-80,0
2024;2;Iraq;Girona;Internacional;6;44,33;10,33;-66,67
2024;2;Iraq;Granada;Internacional;10;68,33;7,7;42,86
2024;2;Iraq;Ibiza;Internacional;29;64,98;7,88;93,33
2024;2;Iraq;Lanzarote;Internacional;11;73,13;4,96;120,0
2024;2;Iraq;Madrid;Internacional;1314;101,63;10,45;-21,27
2024;2;Iraq;Mallorca;Internacional;136;100,93;6,77;189,36
2024;2;Iraq;Menorca;Internacional;2;52,0;3,0;0,0
2024;2;Iraq;Murcia;Internacional;1;55,0;3,0;0,0
2024;2;Iraq;M�laga;Internacional;316;70,03;14,52;58,79
2024;2;Iraq;Palmas de Gran Canaria, Las;Internacional;20;59,75;10,0;-25,93
2024;2;Iraq;Reus;Internacional;2;5,0;26,0;-85,71
2024;2;Iraq;Santander;Internacional;2;31,0;6,0;0,0
2024;2;Iraq;Santiago de Compostela;Internacional;5;39,0;6,25;-99,05
2024;2;Iraq;Seu d'Urgell, La;Internacional;4;73,33;6,17;0,0
2024;2;Iraq;Sevilla;Internacional;15;45,3;12,46;-51,61
2024;2;Iraq;Tenerife;Internacional;10;25,83;16,79;-44,44
2024;2;Iraq;Val�ncia;Internacional;138;71,47;12,73;36,63
2024;2;Iraq;Zaragoza;Internacional;1;41,0;5,0;-83,33
2024;2;Irlanda;Alacant/Alicante;Internacional;116877;169,0;7,4;5,07
2024;2;Irlanda;Almer�a;Internacional;5637;123,79;8,26;-0,02
2024;2;Irlanda;Badajoz;Internacional;154;99,13;4,3;14,93
2024;2;Irlanda;Barcelona;Internacional;226390;170,45;6,71;2,53
2024;2;Irlanda;Bilbao;Internacional;24884;135,74;6,36;23,41
2024;2;Irlanda;Burgos;Internacional;118;110,46;7,0;0,0
2024;2;Irlanda;Castell� de la Plana;Internacional;1610;139,81;7,03;-60,23
2024;2;Irlanda;Coru�a, A;Internacional;1778;113,85;7,84;62,97
2024;2;Irlanda;Donostia/San Sebasti�n;Internacional;5511;141,36;7,53;18,49
2024;2;Irlanda;Fuerteventura;Internacional;40928;164,78;8,52;10,97
2024;2;Irlanda;Girona;Internacional;34881;158,69;6,4;88,26
2024;2;Irlanda;Granada;Internacional;5768;138,97;7,14;57,51
2024;2;Irlanda;Ibiza;Internacional;40192;154,38;5,45;-10,72
2024;2;Irlanda;Jerez de la Frontera;Internacional;3642;140,12;5,75;47,51
2024;2;Irlanda;Lanzarote;Internacional;162480;174,51;8,26;9,09
2024;2;Irlanda;Le�n;Internacional;313;114,61;5,51;58,08
2024;2;Irlanda;Lleida;Internacional;559;142,66;8,32;128,16
2024;2;Irlanda;Logro�o;Internacional;202;103,99;7,51;112,63
2024;2;Irlanda;Madrid;Internacional;138962;161,53;5,86;-4,42
2024;2;Irlanda;Mallorca;Internacional;104428;160,31;6,39;3,71
2024;2;Irlanda;Melilla;Internacional;123;112,01;8,93;68,49
2024;2;Irlanda;Menorca;Internacional;6399;133,83;6,11;-20,57
2024;2;Irlanda;Murcia;Internacional;21396;146,16;8,39;61,48
2024;2;Irlanda;M�laga;Internacional;243303;170,27;6,91;16,66
2024;2;Irlanda;Oviedo;Internacional;3503;110,58;7,35;-60,9
2024;2;Irlanda;Palmas de Gran Canaria, Las;Internacional;62454;168,39;8,49;-6,39
2024;2;Irlanda;Pamplona/Iru�a;Internacional;1081;126,98;7,47;35,29
2024;2;Irlanda;Reus;Internacional;51524;156,66;6,97;15,45
2024;2;Irlanda;Salamanca;Internacional;219;120,25;5,8;52,08
2024;2;Irlanda;San Sebasti�n de la Gomera;Internacional;311;138,55;6,91;0,0
2024;2;Irlanda;Santa Cruz de la Palma;Internacional;1345;144,17;7,23;35,31
2024;2;Irlanda;Santander;Internacional;14406;124,62;7,29;-4,86
2024;2;Irlanda;Santiago de Compostela;Internacional;19050;138,59;7,78;14,61
2024;2;Irlanda;Seu d'Urgell, La;Internacional;361;159,36;6,95;59,03
2024;2;Irlanda;Sevilla;Internacional;61577;155,1;5,49;40,09
2024;2;Irlanda;Tenerife;Internacional;80231;174,08;8,05;15,47
2024;2;Irlanda;Valladolid;Internacional;272;109,7;4,17;73,25
2024;2;Irlanda;Valverde;Internacional;51;118,85;5,85;-23,88
2024;2;Irlanda;Val�ncia;Internacional;65537;152,79;5,76;39,52
2024;2;Irlanda;Vigo;Internacional;2610;129,21;8,03;59,05
2024;2;Irlanda;Vitoria-Gasteiz;Internacional;418;113,74;9,13;-5,64
2024;2;Irlanda;Zaragoza;Internacional;1130;118,01;6,14;-14,91
2024;2;Ir�n;Alacant/Alicante;Internacional;36;69,23;18,85;-45,45
2024;2;Ir�n;Almer�a;Internacional;1;24,0;20,0;0,0
2024;2;Ir�n;Barcelona;Internacional;721;71,31;11,1;39,73
2024;2;Ir�n;Bilbao;Internacional;26;63,17;4,8;30,0
2024;2;Ir�n;Donostia/San Sebasti�n;Internacional;52;53,96;4,04;2500,0
2024;2;Ir�n;Fuerteventura;Internacional;1;4,0;7,0;-75,0
2024;2;Ir�n;Girona;Internacional;1;27,0;1,0;0,0
2024;2;Ir�n;Ibiza;Internacional;1985;107,25;6,86;49525,0
2024;2;Ir�n;Jerez de la Frontera;Internacional;2;222,0;10,0;-66,67
2024;2;Ir�n;Lanzarote;Internacional;9;33,38;13,38;125,0
2024;2;Ir�n;Madrid;Internacional;488;89,36;18,45;-5,97
2024;2;Ir�n;Mallorca;Internacional;78;77,21;8,8;200,0
2024;2;Ir�n;M�laga;Internacional;202;85,0;14,52;-38,79
2024;2;Ir�n;Palmas de Gran Canaria, Las;Internacional;29;55,16;10,49;-3,33
2024;2;Ir�n;Reus;Internacional;1;27,0;1,0;0,0
2024;2;Ir�n;Santa Cruz de la Palma;Internacional;3;142,5;7,0;0,0
2024;2;Ir�n;Santander;Internacional;2;37,5;11,0;0,0
2024;2;Ir�n;Santiago de Compostela;Internacional;1;64,0;7,0;-50,0
2024;2;Ir�n;Sevilla;Internacional;21;82,24;5,73;-4,55
2024;2;Ir�n;Tenerife;Internacional;40;30,26;20,37;122,22
2024;2;Ir�n;Val�ncia;Internacional;52;85,44;23,03;-7,14
2024;2;Ir�n;Vitoria-Gasteiz;Internacional;343;81,07;7,0;0,0
2024;2;Ir�n;Zaragoza;Internacional;1;18,0;2,0;0,0
2024;2;Islandia;Alacant/Alicante;Internacional;7005;115,63;11,41;-12,23
2024;2;Islandia;Almer�a;Internacional;88;120,52;9,55;-17,76
2024;2;Islandia;Badajoz;Internacional;1;205,0;13,0;0,0
2024;2;Islandia;Barcelona;Internacional;7411;132,57;7,64;0,54
2024;2;Islandia;Bilbao;Internacional;448;134,94;8,18;104,57
2024;2;Islandia;Castell� de la Plana;Internacional;3;48,67;7,0;-25,0
2024;2;Islandia;Coru�a, A;Internacional;82;57,65;7,39;228,0
2024;2;Islandia;Donostia/San Sebasti�n;Internacional;24;97,33;6,74;26,32
2024;2;Islandia;Fuerteventura;Internacional;611;130,86;9,26;169,16
2024;2;Islandia;Girona;Internacional;42;125,59;7,06;-2,33
2024;2;Islandia;Granada;Internacional;105;97,41;8,0;377,27
2024;2;Islandia;Ibiza;Internacional;394;150,13;6,75;-16,35
2024;2;Islandia;Jerez de la Frontera;Internacional;33;110,89;6,22;0,0
2024;2;Islandia;Lanzarote;Internacional;376;165,41;11,94;-0,79
2024;2;Islandia;Madrid;Internacional;5443;130,36;9,26;32,82
2024;2;Islandia;Mallorca;Internacional;1646;131,24;8,32;-2,83
2024;2;Islandia;Melilla;Internacional;1;152,0;41,0;0,0
2024;2;Islandia;Menorca;Internacional;53;113,44;6,49;26,19
2024;2;Islandia;Murcia;Internacional;71;90,38;8,68;-37,17
2024;2;Islandia;M�laga;Internacional;2630;131,6;9,94;23,88
2024;2;Islandia;Oviedo;Internacional;30;85,74;18,47;-26,83
2024;2;Islandia;Palmas de Gran Canaria, Las;Internacional;2021;143,27;10,22;-1,17
2024;2;Islandia;Pamplona/Iru�a;Internacional;6;91,33;8,22;-93,02
2024;2;Islandia;Reus;Internacional;85;153,69;6,22;-6,59
2024;2;Islandia;Salamanca;Internacional;1;223,0;10,0;0,0
2024;2;Islandia;San Sebasti�n de la Gomera;Internacional;9;90,0;5,67;-62,5
2024;2;Islandia;Santa Cruz de la Palma;Internacional;66;125,37;12,17;-15,38
2024;2;Islandia;Santander;Internacional;18;79,94;6,07;5,88
2024;2;Islandia;Santiago de Compostela;Internacional;77;108,98;10,21;18,46
2024;2;Islandia;Seu d'Urgell, La;Internacional;1;38,0;3,0;-90,91
2024;2;Islandia;Sevilla;Internacional;611;106,53;14,64;106,42
2024;2;Islandia;Tenerife;Internacional;7668;145,27;10,1;16,69
2024;2;Islandia;Valladolid;Internacional;1;85,0;3,0;0,0
2024;2;Islandia;Valverde;Internacional;7;61,25;5,59;0,0
2024;2;Islandia;Val�ncia;Internacional;496;130,43;8,51;-9,65
2024;2;Islandia;Vigo;Internacional;29;52,62;5,69;163,64
2024;2;Islandia;Vitoria-Gasteiz;Internacional;3;19,33;8,33;-40,0
2024;2;Islandia;Zaragoza;Internacional;1;67,0;7,0;-80,0
2024;2;Islas Cook;Alacant/Alicante;Internacional;4;93,5;11,0;0,0
